type,server_datetime,channel_match_id,channel_next_match_id,active_phase_end
matches,2993866,1387287168,5,1756503367,1756503377,1756503507,8982007,8982013
matches,2993866,1387287176,6,1756503807,1756503817,1756503947,8982002,8982001
matches,2993866,1387287184,7,1756504247,1756504257,1756504387,8982012,8982002
matches,2993866,1387287192,8,1756504687,1756504697,1756504827,8982010,8982003
matches,2993866,1387287200,9,1756505127,1756505137,1756505267,8982005,8982007
matches,2993866,1387287208,10,1756505567,1756505577,1756505707,8982013,8982006
matches,2993866,1387287216,11,1756506007,1756506017,1756506147,8982004,8982016
matches,2993866,1387287224,12,1756506447,1756506457,1756506587,8982007,8982012
matches,2993866,1387287232,13,1756506887,1756506897,1756507027,8982001,8982014
matches,2993866,1387287240,14,1756507327,1756507337,1756507467,8982016,8982002
matches,2993866,1387287248,15,1756507767,1756507777,1756507907,8982003,8982005
matches,2993866,1387287256,16,1756508207,1756508217,1756508347,8982016,8982013
matches,2993866,1387287264,17,1756508647,1756508657,1756508787,8982012,8982006
matches,2993866,1387287272,18,1756509087,1756509097,1756509227,8982004,8982001
matches,2993866,1387287280,19,1756509527,1756509537,1756509667,8982014,8982010
matches,2993866,1387287288,20,1756509967,1756509977,1756510107,8982013,8982007
matches,2993866,1387287296,21,1756510407,1756510417,1756510547,8982001,8982002
matches,2993866,1387287304,22,1756510847,1756510857,1756510987,8982002,8982012
matches,2993866,1387287312,23,1756511287,1756511297,1756511427,8982003,8982010
matches,2993866,1387287320,24,1756511727,1756511737,1756511867,8982007,8982005
matches,2993866,1387287328,25,1756512167,1756512177,1756512307,8982006,8982013
matches,2993866,1387287336,26,1756512607,1756512617,1756512747,8982016,8982004
matches,2993866,1387287344,27,1756513047,1756513057,1756513187,8982012,8982007
matches,2993866,1387287352,28,1756513487,1756513497,1756513627,8982014,8982001
matches,2993866,1387287360,29,1756513927,1756513937,1756514067,8982002,8982016
matches,2993866,1387287368,30,1756514367,1756514377,1756514507,8982005,8982003
matches,2993866,1387287137,1,1756501607,1756501617,1756501747,8982012,8982008
matches,2993866,1387287145,2,1756502047,1756502057,1756502187,8982016,8982015
matches,2993866,1387287153,3,1756502487,1756502497,1756502627,8982009,8982016
matches,2993866,1387287161,4,1756502927,1756502937,1756503067,8982008,8982015
matches,2993866,1387287169,5,1756503367,1756503377,1756503507,8982014,8982002
matches,2993866,1387287177,6,1756503807,1756503817,1756503947,8982004,8982003
matches,2993866,1387287185,7,1756504247,1756504257,1756504387,8982003,8982011
matches,2993866,1387287193,8,1756504687,1756504697,1756504827,8982016,8982012
matches,2993866,1387287201,9,1756505127,1756505137,1756505267,8982006,8982016
matches,2993866,1387287209,10,1756505567,1756505577,1756505707,8982008,8982005
matches,2993866,1387287217,11,1756506007,1756506017,1756506147,8982011,8982002
matches,2993866,1387287225,12,1756506447,1756506457,1756506587,8982015,8982003
matches,2993866,1387287233,13,1756506887,1756506897,1756507027,8982004,8982015
matches,2993866,1387287241,14,1756507327,1756507337,1756507467,8982015,8982011
matches,2993866,1387287249,15,1756507767,1756507777,1756507907,8982012,8982001
